matchKey,homeId,awayId,eventIndex,team,zona,chanceType,xg,finalizacao,reflexo,goal
78-33,78,33,4,visitante,ATA,NORMAL,0.6000,72,58,0
78-33,78,33,5,visitante,ATA,NORMAL,0.6000,72,58,1
78-33,78,33,6,visitante,ATA,NORMAL,0.6000,72,58,1
51-64,51,64,0,mandante,ATA,NORMAL,0.6000,58,56,1
51-64,51,64,1,mandante,ATA,NORMAL,0.6000,58,56,1
51-64,51,64,2,mandante,ATA,NORMAL,0.6000,58,56,1
51-64,51,64,3,visitante,LAT,NORMAL,0.0386,34,82,0
51-64,51,64,4,visitante,ATA,NORMAL,0.2576,34,82,1
19-37,19,37,0,visitante,ATA,NORMAL,0.5346,75,99,1
19-37,19,37,1,mandante,MEI,NORMAL,0.4543,80,97,1
19-37,19,37,2,visitante,MEI,NORMAL,0.3207,75,99,0
19-37,19,37,3,visitante,ATA,NORMAL,0.5346,75,99,1
19-37,19,37,4,mandante,ATA,NORMAL,0.6000,80,97,1
19-37,19,37,5,mandante,ATA,NORMAL,0.6000,80,97,1
19-37,19,37,6,visitante,ZAG,NORMAL,0.0267,75,99,0
68-25,68,25,0,visitante,ATA,DIRECT_FK,0.0478,75,67,0
68-25,68,25,1,mandante,ATA,NORMAL,0.2615,39,98,0
68-25,68,25,2,visitante,LAT,NORMAL,0.1908,75,67,0
68-25,68,25,3,mandante,ATA,NORMAL,0.2615,39,98,1
68-25,68,25,4,visitante,ATA,NORMAL,0.6000,75,67,1
68-25,68,25,5,visitante,MEI,NORMAL,0.6000,75,67,0
68-25,68,25,6,visitante,ATA,NORMAL,0.6000,75,67,1
68-25,68,25,7,visitante,ATA,NORMAL,0.6000,75,67,0
68-5,68,5,0,visitante,ATA,NORMAL,0.6000,86,67,1
68-5,68,5,1,mandante,MEI,NORMAL,0.1311,39,99,0
68-5,68,5,2,mandante,ZAG,NORMAL,0.0109,39,99,0
68-5,68,5,3,mandante,ATA,NORMAL,0.2184,39,99,0
68-5,68,5,4,mandante,ATA,NORMAL,0.2184,39,99,0
68-5,68,5,5,mandante,MEI,NORMAL,0.1311,39,99,0
68-5,68,5,6,visitante,MEI,NORMAL,0.6000,86,67,1
68-5,68,5,7,visitante,ATA,NORMAL,0.6000,86,67,0
68-5,68,5,8,mandante,ZAG,NORMAL,0.0109,39,99,0
20-74,20,74,0,mandante,MEI,DIRECT_FK,0.0517,80,65,0
20-74,20,74,1,visitante,LAT,NORMAL,0.0294,43,99,0
20-74,20,74,2,mandante,VOL,NORMAL,0.4643,80,65,0
20-74,20,74,3,mandante,ATA,NORMAL,0.6000,80,65,0
20-74,20,74,4,mandante,ZAG,NORMAL,0.0929,80,65,0
20-74,20,74,5,mandante,MEI,NORMAL,0.6000,80,65,0
20-74,20,74,6,visitante,LAT,NORMAL,0.0294,43,99,0
20-74,20,74,7,mandante,ATA,NORMAL,0.6000,80,65,0
20-74,20,74,8,mandante,MEI,NORMAL,0.6000,80,65,1
36-2,36,2,0,visitante,ATA,DIRECT_FK,0.0334,75,97,0
36-2,36,2,1,visitante,VOL,NORMAL,0.1692,75,97,0
36-2,36,2,2,mandante,MEI,DIRECT_FK,0.0397,75,84,0
54-8,54,8,0,mandante,MEI,NORMAL,0.1827,50,99,0
54-8,54,8,2,mandante,ATA,DIRECT_FK,0.0227,50,99,0
54-8,54,8,3,mandante,ATA,NORMAL,0.3045,50,99,0
54-8,54,8,4,mandante,VOL,NORMAL,0.0761,50,99,0
54-8,54,8,5,visitante,MEI,NORMAL,0.6000,81,78,0
18-79,18,79,0,visitante,VOL,NORMAL,0.0424,41,99,0
18-79,18,79,1,mandante,MEI,NORMAL,0.6000,87,67,1
18-79,18,79,2,visitante,ATA,NORMAL,0.1698,41,99,0
18-79,18,79,3,mandante,MEI,NORMAL,0.6000,87,67,0
18-79,18,79,4,mandante,ATA,NORMAL,0.6000,87,67,1
18-79,18,79,6,mandante,MEI,NORMAL,0.6000,87,67,1
18-79,18,79,7,visitante,ATA,NORMAL,0.1698,41,99,1
19-30,19,30,0,visitante,LAT,NORMAL,0.0724,72,99,0
19-30,19,30,1,visitante,ATA,NORMAL,0.4827,72,99,1
19-30,19,30,2,mandante,LAT,NORMAL,0.1178,80,99,0
19-30,19,30,3,visitante,MEI,NORMAL,0.2896,72,99,0
30-39,30,39,0,visitante,VOL,NORMAL,0.1394,76,99,0
30-39,30,39,1,mandante,ZAG,NORMAL,0.0344,72,95,0
30-39,30,39,2,mandante,MEI,CORNER,0.0249,72,95,0
30-39,30,39,3,mandante,MEI,NORMAL,0.4123,72,95,0
30-39,30,39,4,mandante,MEI,NORMAL,0.4123,72,95,1
30-39,30,39,5,mandante,LAT,NORMAL,0.1031,72,95,0
30-39,30,39,6,mandante,ATA,NORMAL,0.6000,72,95,1
30-39,30,39,7,mandante,ATA,NORMAL,0.6000,72,95,0
19-11,19,11,0,visitante,ZAG,NORMAL,0.0337,86,99,0
19-11,19,11,2,mandante,MEI,NORMAL,0.3961,80,99,1
19-11,19,11,3,mandante,MEI,DIRECT_FK,0.0344,80,99,0
19-11,19,11,4,mandante,ZAG,NORMAL,0.0330,80,99,0
19-11,19,11,5,mandante,ATA,NORMAL,0.6000,80,99,1
19-11,19,11,7,mandante,VOL,NORMAL,0.1651,80,99,0
8-47,8,47,0,visitante,MEI,CORNER,0.0185,55,99,0
8-47,8,47,1,visitante,MEI,NORMAL,0.1512,55,99,0
8-47,8,47,2,mandante,VOL,NORMAL,0.4193,81,72,1
8-47,8,47,3,mandante,LAT,NORMAL,0.2516,81,72,1
8-47,8,47,4,mandante,ATA,NORMAL,0.6000,81,72,0
8-47,8,47,5,visitante,MEI,NORMAL,0.1512,55,99,0
12-21,12,21,0,mandante,ATA,NORMAL,0.6000,86,98,1
12-21,12,21,1,mandante,ATA,NORMAL,0.6000,86,98,1
12-21,12,21,2,mandante,LAT,NORMAL,0.1315,86,98,0
12-21,12,21,3,mandante,ATA,NORMAL,0.6000,86,98,1
12-21,12,21,4,visitante,MEI,NORMAL,0.2811,72,99,1
12-21,12,21,5,mandante,ATA,NORMAL,0.6000,86,98,0
12-21,12,21,6,visitante,ATA,NORMAL,0.4685,72,99,0
12-21,12,21,7,mandante,ATA,NORMAL,0.6000,86,98,1
26-21,26,21,0,mandante,ZAG,NORMAL,0.0336,75,98,0
26-21,26,21,1,mandante,ATA,NORMAL,0.6000,75,98,0
26-21,26,21,2,visitante,LAT,NORMAL,0.0869,72,94,0
26-21,26,21,4,mandante,MEI,NORMAL,0.4037,75,98,1
26-21,26,21,5,mandante,LAT,NORMAL,0.1009,75,98,0
26-21,26,21,6,visitante,LAT,NORMAL,0.0869,72,94,0
26-21,26,21,7,mandante,ATA,NORMAL,0.6000,75,98,0
26-21,26,21,8,mandante,ATA,NORMAL,0.6000,75,98,0
42-31,42,31,1,visitante,MEI,NORMAL,0.5511,70,70,0
42-31,42,31,2,visitante,ATA,NORMAL,0.6000,70,70,0
42-31,42,31,3,visitante,LAT,NORMAL,0.1378,70,70,0
42-31,42,31,4,visitante,ATA,NORMAL,0.6000,70,70,0
42-31,42,31,5,mandante,ATA,NORMAL,0.4370,48,86,1
42-31,42,31,6,visitante,ATA,NORMAL,0.6000,70,70,0
42-31,42,31,7,visitante,ATA,NORMAL,0.6000,70,70,1
42-31,42,31,8,visitante,VOL,NORMAL,0.2296,70,70,0
36-74,36,74,0,visitante,VOL,NORMAL,0.0516,43,97,0
36-74,36,74,1,mandante,LAT,NORMAL,0.2570,75,65,0
36-74,36,74,2,mandante,ATA,NORMAL,0.6000,75,65,1
36-74,36,74,3,mandante,ZAG,NORMAL,0.0857,75,65,0
36-74,36,74,4,visitante,MEI,NORMAL,0.1238,43,97,0
36-74,36,74,5,mandante,VOL,NORMAL,0.4283,75,65,0
36-74,36,74,6,mandante,ATA,NORMAL,0.6000,75,65,1
36-74,36,74,7,mandante,ATA,NORMAL,0.6000,75,65,1
6-37,6,37,0,visitante,ATA,NORMAL,0.4811,75,99,1
6-37,6,37,1,visitante,MEI,NORMAL,0.2887,75,99,0
6-37,6,37,2,visitante,ATA,NORMAL,0.4811,75,99,1
6-37,6,37,3,mandante,ATA,NORMAL,0.6000,79,97,1
80-50,80,50,0,mandante,ZAG,NORMAL,0.0230,44,84,0
80-50,80,50,1,mandante,MEI,NORMAL,0.2756,44,84,1
80-50,80,50,2,visitante,ATA,NORMAL,0.6000,55,70,1
44-17,44,17,0,mandante,ATA,NORMAL,0.3965,56,99,0
44-17,44,17,1,mandante,MEI,NORMAL,0.2379,56,99,0
44-17,44,17,2,mandante,MEI,NORMAL,0.2379,56,99,0
44-17,44,17,3,mandante,ATA,NORMAL,0.3965,56,99,1
44-17,44,17,4,mandante,VOL,NORMAL,0.0991,56,99,0
17-23,17,23,0,visitante,ATA,NORMAL,0.4144,67,99,0
17-23,17,23,1,mandante,ATA,DIRECT_FK,0.0410,87,92,0
17-23,17,23,3,visitante,LAT,DIRECT_FK,0.0294,67,99,0
17-23,17,23,4,mandante,LAT,NORMAL,0.1532,87,92,0
17-23,17,23,6,mandante,MEI,NORMAL,0.6000,87,92,1
61-28,61,28,0,visitante,VOL,NORMAL,0.2814,70,62,0
61-28,61,28,1,mandante,ATA,NORMAL,0.3213,43,93,1
61-28,61,28,2,mandante,ZAG,NORMAL,0.0161,43,93,0
61-28,61,28,3,mandante,ATA,NORMAL,0.3213,43,93,0
61-28,61,28,4,visitante,MEI,NORMAL,0.6000,70,62,0
61-28,61,28,5,visitante,MEI,NORMAL,0.6000,70,62,1
77-30,77,30,0,mandante,ATA,NORMAL,0.3224,47,99,0
77-30,77,30,1,visitante,ATA,NORMAL,0.6000,72,68,1
77-30,77,30,2,visitante,ATA,NORMAL,0.6000,72,68,1
77-30,77,30,3,mandante,ATA,NORMAL,0.3224,47,99,0
77-30,77,30,5,visitante,LAT,NORMAL,0.1611,72,68,0
77-30,77,30,6,visitante,VOL,NORMAL,0.2684,72,68,1
77-30,77,30,7,visitante,MEI,NORMAL,0.6000,72,68,1
77-30,77,30,8,mandante,LAT,NORMAL,0.0484,47,99,0
38-27,38,27,0,visitante,ATA,NORMAL,0.6000,73,93,1
38-27,38,27,1,visitante,VOL,NORMAL,0.1537,73,93,0
38-27,38,27,3,mandante,MEI,NORMAL,0.3735,65,92,0
38-27,38,27,4,mandante,VOL,NORMAL,0.1556,65,92,1
60-45,60,45,0,mandante,ATA,DIRECT_FK,0.0286,49,80,0
60-45,60,45,1,visitante,ATA,NORMAL,0.5678,57,81,0
60-45,60,45,2,mandante,ATA,NORMAL,0.5713,49,80,0
60-45,60,45,3,visitante,ATA,NORMAL,0.5678,57,81,1
60-45,60,45,4,visitante,MEI,NORMAL,0.3407,57,81,1
60-45,60,45,5,mandante,ATA,NORMAL,0.5713,49,80,0
60-45,60,45,6,visitante,ATA,NORMAL,0.5678,57,81,1
60-45,60,45,7,visitante,LAT,CORNER,0.0242,57,81,0
48-35,48,35,0,visitante,MEI,NORMAL,0.4486,64,75,1
48-35,48,35,1,mandante,VOL,NORMAL,0.1325,56,87,0
48-35,48,35,2,mandante,VOL,NORMAL,0.1325,56,87,0
48-35,48,35,3,mandante,MEI,NORMAL,0.3181,56,87,0
48-35,48,35,4,mandante,ATA,NORMAL,0.5301,56,87,0
23-57,23,57,0,mandante,VOL,NORMAL,0.2269,67,83,0
23-57,23,57,1,visitante,ATA,NORMAL,0.3951,57,92,0
23-57,23,57,2,mandante,ATA,NORMAL,0.6000,67,83,1
23-57,23,57,3,mandante,ATA,NORMAL,0.6000,67,83,0
59-63,59,63,0,visitante,ATA,NORMAL,0.2835,41,84,0
59-63,59,63,1,mandante,VOL,NORMAL,0.2853,59,67,0
59-63,59,63,3,mandante,ATA,NORMAL,0.6000,59,67,1
59-63,59,63,4,visitante,ATA,NORMAL,0.2835,41,84,0
42-32,42,32,1,mandante,MEI,NORMAL,0.2206,48,96,0
42-32,42,32,2,mandante,MEI,NORMAL,0.2206,48,96,0
42-32,42,32,3,visitante,ZAG,CORNER,0.0335,72,70,0
42-32,42,32,4,visitante,ATA,NORMAL,0.6000,72,70,0
42-32,42,32,6,visitante,MEI,CORNER,0.0335,72,70,0
42-32,42,32,7,mandante,VOL,NORMAL,0.0919,48,96,0
39-46,39,46,0,mandante,ZAG,NORMAL,0.0544,76,82,0
39-46,39,46,1,mandante,ATA,NORMAL,0.6000,76,82,1
39-46,39,46,4,mandante,MEI,NORMAL,0.6000,76,82,0
39-46,39,46,5,visitante,MEI,NORMAL,0.2053,54,95,0
39-46,39,46,6,visitante,MEI,NORMAL,0.2053,54,95,0
39-46,39,46,7,visitante,ATA,NORMAL,0.3422,54,95,0
49-63,49,63,0,visitante,ATA,NORMAL,0.3313,41,74,1
49-63,49,63,1,visitante,ZAG,NORMAL,0.0166,41,74,0
49-63,49,63,2,visitante,MEI,NORMAL,0.1988,41,74,0
49-63,49,63,3,visitante,VOL,NORMAL,0.0828,41,74,0
44-12,44,12,0,mandante,ATA,DIRECT_FK,0.0251,56,99,0
44-12,44,12,1,visitante,ZAG,NORMAL,0.0581,86,77,0
44-12,44,12,2,mandante,ATA,NORMAL,0.3698,56,99,0
44-12,44,12,3,mandante,ATA,NORMAL,0.3698,56,99,1
44-12,44,12,4,mandante,ATA,NORMAL,0.3698,56,99,0
44-12,44,12,5,visitante,ATA,NORMAL,0.6000,86,77,0
44-12,44,12,6,visitante,ATA,NORMAL,0.6000,86,77,0
44-12,44,12,7,visitante,LAT,NORMAL,0.1742,86,77,0
74-76,74,76,0,visitante,MEI,NORMAL,0.2959,45,65,0
74-76,74,76,2,mandante,ATA,NORMAL,0.6000,43,69,1
74-76,74,76,3,visitante,ZAG,NORMAL,0.0247,45,65,0
22-6,22,6,0,mandante,ATA,NORMAL,0.6000,76,99,1
22-6,22,6,1,visitante,VOL,NORMAL,0.1685,79,96,0
22-6,22,6,2,mandante,MEI,NORMAL,0.3657,76,99,1
22-6,22,6,3,visitante,ATA,NORMAL,0.6000,79,96,1
22-6,22,6,4,mandante,ATA,NORMAL,0.6000,76,99,1
22-6,22,6,5,visitante,ATA,NORMAL,0.6000,79,96,1
22-6,22,6,6,mandante,ATA,NORMAL,0.6000,76,99,1
61-72,61,72,0,mandante,ATA,NORMAL,0.6000,43,65,0
61-72,61,72,1,visitante,LAT,NORMAL,0.0694,42,62,0
61-72,61,72,3,visitante,ATA,DIRECT_FK,0.0303,42,62,0
61-72,61,72,4,mandante,MEI,NORMAL,0.4157,43,65,0
61-72,61,72,5,mandante,MEI,NORMAL,0.4157,43,65,1
61-72,61,72,6,visitante,ATA,NORMAL,0.4629,42,62,1
61-72,61,72,7,visitante,ATA,NORMAL,0.4629,42,62,0
11-39,11,39,0,mandante,MEI,NORMAL,0.5649,86,95,0
11-39,11,39,1,visitante,LAT,PENALTY,0.3082,76,99,0
11-39,11,39,3,mandante,VOL,NORMAL,0.2354,86,95,0
11-39,11,39,4,mandante,ATA,NORMAL,0.6000,86,95,1
75-78,75,78,0,mandante,ATA,DIRECT_FK,0.0313,39,58,1
75-78,75,78,3,visitante,MEI,PENALTY,0.2880,39,60,0
75-78,75,78,4,mandante,VOL,NORMAL,0.1760,39,58,0
75-78,75,78,5,mandante,LAT,CORNER,0.0235,39,58,0
75-78,75,78,6,visitante,VOL,NORMAL,0.1200,39,60,0
12-67,12,67,0,mandante,ZAG,NORMAL,0.1026,86,69,0
12-67,12,67,1,mandante,ATA,NORMAL,0.6000,86,69,1
12-67,12,67,2,mandante,ATA,NORMAL,0.6000,86,69,0
12-67,12,67,3,mandante,MEI,NORMAL,0.6000,86,69,1
12-67,12,67,4,mandante,ZAG,CORNER,0.0398,86,69,0
1-35,1,35,0,mandante,MEI,NORMAL,0.6000,78,87,1
1-35,1,35,1,visitante,ZAG,NORMAL,0.0216,64,85,0
1-35,1,35,2,visitante,ZAG,CORNER,0.0255,64,85,0
1-35,1,35,3,mandante,ATA,NORMAL,0.6000,78,87,0
1-35,1,35,5,visitante,VOL,NORMAL,0.1078,64,85,0
1-35,1,35,6,visitante,ATA,NORMAL,0.4314,64,85,0
80-16,80,16,0,visitante,ATA,NORMAL,0.6000,89,70,1
80-16,80,16,1,mandante,MEI,NORMAL,0.1604,44,99,0
80-16,80,16,3,visitante,ATA,NORMAL,0.6000,89,70,1
80-16,80,16,4,mandante,MEI,NORMAL,0.1604,44,99,0
14-29,14,29,0,visitante,MEI,NORMAL,0.2612,70,99,0
14-29,14,29,1,visitante,MEI,NORMAL,0.2612,70,99,0
14-29,14,29,2,visitante,LAT,NORMAL,0.0653,70,99,0
14-29,14,29,3,mandante,VOL,NORMAL,0.2436,80,89,1
14-29,14,29,4,mandante,ATA,NORMAL,0.6000,80,89,1
14-29,14,29,5,mandante,ATA,NORMAL,0.6000,80,89,1
14-29,14,29,6,visitante,VOL,NORMAL,0.1088,70,99,0
14-29,14,29,7,mandante,ATA,NORMAL,0.6000,80,89,0
14-29,14,29,8,visitante,VOL,NORMAL,0.1088,70,99,0
20-63,20,63,0,visitante,ATA,DIRECT_FK,0.0195,41,99,0
20-63,20,63,1,mandante,ATA,NORMAL,0.6000,80,67,1
20-63,20,63,2,visitante,MEI,NORMAL,0.1145,41,99,1
20-63,20,63,3,visitante,ATA,NORMAL,0.1908,41,99,0
20-63,20,63,4,visitante,ATA,NORMAL,0.1908,41,99,0
20-63,20,63,6,mandante,ATA,CORNER,0.0380,80,67,0
20-63,20,63,7,mandante,ZAG,NORMAL,0.0910,80,67,0
31-54,31,54,0,visitante,LAT,NORMAL,0.0505,50,86,0
31-54,31,54,1,visitante,MEI,NORMAL,0.2021,50,86,0
31-54,31,54,3,visitante,MEI,NORMAL,0.2021,50,86,0
31-54,31,54,4,mandante,ATA,NORMAL,0.6000,70,78,1
31-54,31,54,5,mandante,ATA,NORMAL,0.6000,70,78,1
31-54,31,54,6,mandante,ATA,PENALTY,0.3751,70,78,0
31-54,31,54,7,visitante,ATA,NORMAL,0.3368,50,86,1
69-26,69,26,1,mandante,ZAG,NORMAL,0.0132,39,94,0
69-26,69,26,2,mandante,ATA,NORMAL,0.2633,39,94,0
69-26,69,26,4,visitante,ATA,NORMAL,0.6000,75,57,1
73-64,73,64,0,visitante,ATA,DIRECT_FK,0.0296,34,64,0
73-64,73,64,1,mandante,ATA,NORMAL,0.6000,35,56,1
73-64,73,64,2,visitante,ATA,NORMAL,0.4348,34,64,0
73-64,73,64,3,mandante,VOL,PENALTY,0.2988,35,56,0
73-64,73,64,4,visitante,ATA,NORMAL,0.4348,34,64,0
73-64,73,64,5,mandante,ATA,NORMAL,0.6000,35,56,1
57-38,57,38,0,visitante,ZAG,NORMAL,0.0331,65,83,0
57-38,57,38,1,mandante,ZAG,NORMAL,0.0260,57,93,0
57-38,57,38,3,visitante,ATA,NORMAL,0.6000,65,83,0
57-38,57,38,4,visitante,ZAG,DIRECT_FK,0.0353,65,83,0
63-25,63,25,1,visitante,LAT,NORMAL,0.1841,75,67,0
63-25,63,25,2,mandante,VOL,NORMAL,0.0677,41,98,0
63-25,63,25,3,mandante,ZAG,DIRECT_FK,0.0198,41,98,0
57-69,57,69,0,mandante,ATA,NORMAL,0.6000,57,57,0
57-69,57,69,1,mandante,ATA,NORMAL,0.6000,57,57,0
57-69,57,69,2,mandante,ATA,NORMAL,0.6000,57,57,1
57-69,57,69,4,mandante,MEI,CORNER,0.0310,57,57,0
57-69,57,69,5,visitante,MEI,NORMAL,0.1588,39,83,0
57-69,57,69,6,mandante,LAT,NORMAL,0.1982,57,57,0
57-69,57,69,7,mandante,ATA,NORMAL,0.6000,57,57,1
16-33,16,33,0,mandante,MEI,NORMAL,0.5465,89,94,0
16-33,16,33,1,visitante,VOL,NORMAL,0.1231,72,99,0
16-33,16,33,2,visitante,ZAG,NORMAL,0.0246,72,99,0
16-33,16,33,3,visitante,MEI,NORMAL,0.2954,72,99,0
16-33,16,33,4,mandante,MEI,NORMAL,0.5465,89,94,0
16-33,16,33,6,mandante,ATA,NORMAL,0.6000,89,94,1
2-56,2,56,0,mandante,MEI,NORMAL,0.6000,75,80,0
2-56,2,56,1,visitante,ATA,NORMAL,0.2876,51,84,0
2-56,2,56,2,visitante,MEI,NORMAL,0.1725,51,84,0
2-56,2,56,4,visitante,ZAG,NORMAL,0.0144,51,84,0
2-56,2,56,5,visitante,MEI,NORMAL,0.1725,51,84,1
39-62,39,62,0,mandante,ATA,NORMAL,0.6000,76,58,1
39-62,39,62,1,visitante,ATA,NORMAL,0.1800,35,95,0
39-62,39,62,2,visitante,ATA,NORMAL,0.1800,35,95,0
39-62,39,62,3,mandante,ATA,NORMAL,0.6000,76,58,1
39-62,39,62,4,visitante,VOL,NORMAL,0.0450,35,95,0
39-62,39,62,5,mandante,MEI,NORMAL,0.6000,76,58,1
39-62,39,62,6,mandante,ATA,NORMAL,0.6000,76,58,1
39-62,39,62,7,mandante,VOL,NORMAL,0.5320,76,58,0
67-60,67,60,0,visitante,ATA,NORMAL,0.5839,49,69,0
67-60,67,60,1,mandante,VOL,NORMAL,0.1254,44,81,0
67-60,67,60,2,visitante,ATA,NORMAL,0.5839,49,69,1
67-60,67,60,3,visitante,ATA,NORMAL,0.5839,49,69,1
67-60,67,60,4,visitante,MEI,NORMAL,0.3503,49,69,1
54-50,54,50,0,visitante,ATA,NORMAL,0.5505,55,78,1
54-50,54,50,1,visitante,MEI,NORMAL,0.3303,55,78,0
54-50,54,50,2,visitante,MEI,NORMAL,0.3303,55,78,0
54-50,54,50,3,mandante,MEI,NORMAL,0.3443,50,84,0
54-50,54,50,4,visitante,ATA,NORMAL,0.5505,55,78,1
54-50,54,50,5,visitante,MEI,NORMAL,0.3303,55,78,1
54-50,54,50,6,visitante,LAT,NORMAL,0.0826,55,78,0
54-50,54,50,7,mandante,ATA,CORNER,0.0208,50,84,1
54-50,54,50,8,visitante,ATA,NORMAL,0.5505,55,78,0
9-15,9,15,0,visitante,ZAG,NORMAL,0.0296,88,99,0
9-15,9,15,1,mandante,ZAG,NORMAL,0.0393,82,99,0
9-15,9,15,2,mandante,VOL,NORMAL,0.1965,82,99,1
9-15,9,15,3,visitante,MEI,NORMAL,0.3548,88,99,0
9-15,9,15,4,visitante,MEI,NORMAL,0.3548,88,99,1
9-15,9,15,5,visitante,ATA,NORMAL,0.5914,88,99,1
40-41,40,41,0,mandante,LAT,NORMAL,0.1320,65,84,0
40-41,40,41,1,visitante,ATA,CORNER,0.0210,55,90,0
40-41,40,41,2,visitante,LAT,NORMAL,0.0585,55,90,0
40-41,40,41,3,visitante,ATA,NORMAL,0.3901,55,90,0
22-39,22,39,0,mandante,ATA,NORMAL,0.6000,76,95,0
22-39,22,39,1,mandante,ATA,NORMAL,0.6000,76,95,1
22-39,22,39,2,mandante,LAT,NORMAL,0.1147,76,95,0
22-39,22,39,5,mandante,ATA,NORMAL,0.6000,76,95,1
22-39,22,39,6,visitante,ATA,NORMAL,0.5496,76,96,0
22-39,22,39,7,visitante,VOL,NORMAL,0.1374,76,96,1
22-39,22,39,8,mandante,MEI,NORMAL,0.4586,76,95,1
21-71,21,71,0,mandante,MEI,NORMAL,0.6000,72,65,0
21-71,21,71,2,visitante,MEI,NORMAL,0.1104,43,98,0
21-71,21,71,3,visitante,VOL,NORMAL,0.0460,43,98,0
21-71,21,71,4,mandante,ZAG,NORMAL,0.0913,72,65,0
21-71,21,71,5,visitante,MEI,NORMAL,0.1104,43,98,0
21-71,21,71,6,mandante,MEI,NORMAL,0.6000,72,65,1
21-71,21,71,7,mandante,VOL,NORMAL,0.4564,72,65,1
21-71,21,71,8,mandante,LAT,NORMAL,0.2738,72,65,1
58-67,58,67,0,visitante,VOL,NORMAL,0.0767,44,83,0
58-67,58,67,1,mandante,ZAG,NORMAL,0.0547,59,69,0
58-67,58,67,2,mandante,ATA,NORMAL,0.6000,59,69,0
78-46,78,46,0,visitante,VOL,NORMAL,0.2028,54,58,0
78-46,78,46,1,mandante,VOL,NORMAL,0.1031,39,82,0
78-46,78,46,2,visitante,ATA,NORMAL,0.6000,54,58,1
78-46,78,46,3,visitante,ATA,NORMAL,0.6000,54,58,1
78-46,78,46,4,visitante,ATA,NORMAL,0.6000,54,58,1
78-46,78,46,5,mandante,ATA,NORMAL,0.4122,39,82,0
16-34,16,34,0,mandante,MEI,NORMAL,0.6000,89,89,1
16-34,16,34,1,visitante,ATA,NORMAL,0.4319,68,99,1
16-34,16,34,2,visitante,LAT,NORMAL,0.0648,68,99,0
16-34,16,34,4,visitante,ATA,NORMAL,0.4319,68,99,0
16-34,16,34,6,mandante,LAT,NORMAL,0.1582,89,89,0
16-34,16,34,7,mandante,VOL,NORMAL,0.2636,89,89,1
16-34,16,34,8,mandante,ATA,NORMAL,0.6000,89,89,1
47-17,47,17,0,visitante,LAT,NORMAL,0.1867,87,72,1
47-17,47,17,1,mandante,ZAG,NORMAL,0.0181,55,99,0
47-17,47,17,2,mandante,ATA,NORMAL,0.3625,55,99,1
47-17,47,17,3,mandante,LAT,DIRECT_FK,0.0247,55,99,0
75-65,75,65,0,visitante,ATA,NORMAL,0.4267,35,60,0
75-65,75,65,1,visitante,ATA,NORMAL,0.4267,35,60,0
75-65,75,65,2,mandante,MEI,NORMAL,0.4884,39,55,1
5-51,5,51,0,mandante,ATA,NORMAL,0.6000,86,82,0
5-51,5,51,1,mandante,ATA,NORMAL,0.6000,86,82,1
5-51,5,51,2,visitante,ATA,NORMAL,0.2899,58,99,0
5-51,5,51,3,mandante,ATA,NORMAL,0.6000,86,82,1
5-51,5,51,4,mandante,ATA,NORMAL,0.6000,86,82,0
5-51,5,51,5,mandante,ATA,NORMAL,0.6000,86,82,1
5-51,5,51,6,mandante,ATA,NORMAL,0.6000,86,82,1
36-70,36,70,0,mandante,ATA,NORMAL,0.6000,75,60,0
36-70,36,70,1,visitante,VOL,NORMAL,0.0473,42,97,0
36-70,36,70,2,mandante,ATA,NORMAL,0.6000,75,60,1
36-70,36,70,3,visitante,LAT,NORMAL,0.0284,42,97,0
36-70,36,70,4,mandante,VOL,NORMAL,0.4800,75,60,0
36-70,36,70,5,mandante,ATA,NORMAL,0.6000,75,60,0
36-70,36,70,6,visitante,ATA,NORMAL,0.1894,42,97,0
65-8,65,8,0,mandante,ATA,NORMAL,0.2008,35,99,0
65-8,65,8,1,visitante,ZAG,NORMAL,0.0980,81,55,0
65-8,65,8,3,visitante,MEI,NORMAL,0.6000,81,55,0
65-8,65,8,4,visitante,LAT,NORMAL,0.2941,81,55,1
65-8,65,8,5,visitante,MEI,NORMAL,0.6000,81,55,1
65-8,65,8,6,mandante,LAT,NORMAL,0.0301,35,99,0
65-8,65,8,7,mandante,LAT,NORMAL,0.0301,35,99,0
33-60,33,60,0,mandante,ATA,NORMAL,0.6000,72,81,0
33-60,33,60,1,mandante,VOL,NORMAL,0.2920,72,81,1
33-60,33,60,2,visitante,VOL,NORMAL,0.0716,49,94,0
33-60,33,60,3,mandante,LAT,NORMAL,0.1752,72,81,0
33-60,33,60,4,visitante,VOL,NORMAL,0.0716,49,94,0
33-60,33,60,5,mandante,ATA,NORMAL,0.6000,72,81,1
33-60,33,60,6,visitante,MEI,NORMAL,0.1718,49,94,1
33-60,33,60,7,mandante,LAT,NORMAL,0.1752,72,81,0
33-60,33,60,8,visitante,ATA,NORMAL,0.2863,49,94,1
19-11,19,11,0,mandante,ATA,NORMAL,0.6000,80,99,0
19-11,19,11,1,mandante,MEI,NORMAL,0.3961,80,99,1
19-11,19,11,2,mandante,ATA,NORMAL,0.6000,80,99,1
19-11,19,11,3,mandante,ZAG,NORMAL,0.0330,80,99,0
19-11,19,11,4,visitante,ATA,NORMAL,0.6000,86,99,1
19-11,19,11,5,visitante,ATA,NORMAL,0.6000,86,99,0
